risk_continue,risk_early,risk_difference,risk_ratio,seed,converged
0.6802493066539623,0.6405272300067427,-0.039722076647219606,0.9416065900271091,469558399,1
0.588556635336772,0.6675239938477507,0.07896735851097869,1.134171214407928,1720301573,1
0.6294949006940432,0.6703413065450502,0.04084640585100696,1.0648875881376834,952174079,1
0.6716892769321392,0.6947136948970316,0.023024417964892407,1.03427837655836,46257454,1
0.6258024711349556,0.6366759399432568,0.010873468808301201,1.0173752410861867,2126696652,1
0.6483891473962202,0.7179301271432571,0.06954097974703688,1.1072519181209266,1489332661,1
0.6501398760085234,0.7215836079995163,0.07144373199099285,1.109889786225105,1133218985,1
0.6253919273748425,0.6447328418068907,0.019340914432048217,1.0309260698538818,221396564,1
0.5805661991438994,0.6406965494453033,0.0601303503014039,1.1035719103007924,386919558,1
0.6370150290662837,0.6781866016458714,0.0411715725795877,1.064632027033861,1563680589,1
0.5906110938471714,0.6054149570468077,0.014803863199636336,1.0250653320837673,721802993,1
0.6367238918538851,0.6608021528309025,0.024078260977017374,1.0378158590953939,770430891,1
0.5772596895666633,0.6817134754801364,0.1044537859134731,1.180947652852539,1995354941,1
0.6703282901403878,0.6737099243963812,0.003381634255993471,1.0050447434573964,1736016055,1
0.6150332216249355,0.667410461941834,0.0523772403168985,1.085161644079187,1240193642,1
0.6705959428738829,0.6640414685291867,-0.006554474344696248,0.9902258962131405,1137542343,1
0.6315899460736872,0.7024051359324169,0.0708151898587297,1.1121220980462976,569309742,1
0.6415268760686831,0.703193191920143,0.061666315851459874,1.0961242905821107,1356274821,1
0.6794060096480624,0.6967681744008559,0.017362164752793507,1.0255549178344585,1593768850,1
0.6040054769907417,0.7168936007798078,0.1128881237890661,1.1868991724238893,413129611,1
0.6052905295203428,0.6126535360796358,0.007363006559293006,1.0121644172512128,2108979988,1
0.6572939725085228,0.697823445398816,0.04052947289029318,1.061661105358406,892131342,1
0.6057558734367537,0.6946866687035759,0.08893079526682213,1.1468096293681374,2097848836,1
0.6620833496652683,0.657705547076112,-0.004377802589156321,0.9933878376621771,1986067446,1
0.6738228246631603,0.7109599130703544,0.0371370884071941,1.055114025598285,1187999946,1
0.6221197443697021,0.6562729907865277,0.0341532464168256,1.0548981875690633,1409839977,1
0.6577082094234411,0.7018519594331043,0.044143750009663196,1.067117529289106,1493315321,1
0.6434133094068352,0.6775246759240574,0.03411136651722224,1.053016258784994,82192650,1
0.6232261683665997,0.7111420726209324,0.08791590425433271,1.1410658100008053,1062147555,1
0.6598115238343352,0.7058404463879134,0.046028922553578266,1.0697607133111169,471613924,1
0.6232820203725244,0.6941130049595897,0.07083098458706527,1.1136419506289157,1050239622,1
0.6273142805899558,0.679330564055537,0.05201628346558129,1.082919016950583,417640975,1
0.5960782302668605,0.6333099675973008,0.037231737330440384,1.0624611593578446,1068342519,1
0.610230745816331,0.6309591170482455,0.02072837123191451,1.0339680872752246,2061972831,1
0.6686949276421127,0.6563356763196428,-0.012359251322469844,0.981517354459305,153872757,1
0.6081588806686743,0.6537360400430254,0.04557715937435114,1.074942849349234,1061218391,1
0.639724994322229,0.6700941505338641,0.030369156211635162,1.0474722052150087,1003541285,1
0.6570135695371371,0.658290953662425,0.0012773841252878837,1.0019442279193531,1183228149,1
0.7210424184604914,0.6568651396951211,-0.06417727876537038,0.9109937541505585,541757807,1
0.6057146889470794,0.68465438413294,0.07893969518586064,1.130324881708057,891351924,1
0.5465716774473847,0.6668016926451084,0.1202300151977237,1.2199711769904096,1683649759,1
0.6164346113596507,0.7075950118257476,0.09116040046609686,1.147883325800002,757803115,1
0.6442394963404048,0.6644927508684892,0.020253254528084463,1.0314374617562767,451658680,1
0.6784378004499658,0.6516462914913231,-0.026791508958642685,0.960509999677386,19870109,1
0.6242555323561352,0.6627131792363535,0.038457646880218355,1.0616056164293286,1972101351,1
0.7085246385417776,0.6960848205768677,-0.012439817964909894,0.9824426459035885,1584118883,1
0.6251665056284491,0.662193464915264,0.037026959286814876,1.0592273561578502,549776985,1
0.6364048924651344,0.680832987249704,0.04442809478456955,1.0698110515971615,1612203424,1
0.6732187392323937,0.6731319369754043,-8.680225698942667e-05,0.9998710638133924,1667692596,1
0.6304832835041398,0.7236742258823573,0.09319094237821746,1.1478087442069438,669374960,1
0.6970986523460078,0.6798865385295408,-0.017212113816466923,0.9753089268519721,84337438,1
0.6677964118251433,0.6671164859447463,-0.0006799258803970032,0.9989818365772006,866855539,1
0.6420925271480191,0.7204665981030257,0.07837407095500659,1.1220604003960621,81754563,1
0.6663554823323605,0.6776119754364968,0.011256493104136234,1.0168926247364793,559801090,1
0.6137927592631816,0.6697223285379642,0.05592956927478265,1.091121259465365,593721195,1
0.6038653421349202,0.6889768424742855,0.08511150033936532,1.140944502690716,1284882773,1
0.6476473339671361,0.6820810884905598,0.034433754523423676,1.0531674457956943,1978832791,1
0.6351883336537011,0.694078657824576,0.05889032417087492,1.0927131703319057,1123289164,1
0.5662281420159507,0.621227594049554,0.054999452033603236,1.0971330245751967,1851552957,1
0.6845423253818013,0.7164511201346209,0.0319087947528196,1.046613326261488,1527210264,1
0.6795490453276337,0.6999752926115939,0.02042624728396014,1.0300585328232077,1419115985,1
0.6950740854194584,0.6686452712867303,-0.026428814132728018,0.9619769824726253,1859739568,1
0.6175528711405245,0.6776472957111734,0.06009442457064895,1.0973105743313343,1493616960,1
0.6635364240050352,0.7049728686393886,0.041436444634353364,1.06244788249038,353408358,1
0.6390539573494971,0.7228904209192335,0.0838364635697364,1.1311883959180091,527156879,1
