risk_continue,risk_early,risk_difference,risk_ratio,stay_balanced_risk_continue,stay_balanced_risk_early,stay_balanced_risk_difference,stay_balanced_risk_ratio,seed,converged
0.43066671931273126,0.4919018984392038,0.06123517912647253,1.1421869310546986,0.5638829402322975,0.5709461305854784,0.007063190353180926,1.0125259869544398,8254659,1
0.44337578124891724,0.5118443662829427,0.06846858503402548,1.154425631551549,0.5838535514723736,0.5908272688030667,0.006973717330693074,1.0119442920456794,1451746201,1
0.42885418264018044,0.5048522681032693,0.0759980854630889,1.1772119488149033,0.5498282636894503,0.577226764242837,0.027398500553386773,1.0498310151783354,38662270,1
0.39750920999625444,0.4995293746648939,0.10202016466863945,1.256648555814847,0.5297425971792146,0.5710431383055472,0.041300541126332635,1.0779634134507037,2039658738,1
0.41826072542517484,0.5037441998171555,0.08548347439198062,1.2043784395608363,0.55561193177583,0.5905241763179075,0.03491224454207753,1.0628356637887384,1280482985,1
0.44425284932686326,0.5020459096599011,0.05779306033303788,1.1300904663202647,0.561056528320251,0.5953491219109313,0.034292593590680265,1.0611214589969196,704461290,1
0.4280288493895094,0.5101774253195935,0.08214857593008412,1.1919229884790508,0.5501541944677242,0.5779824579746241,0.02782826350689993,1.0505826617096392,1314888844,1
0.4129989777393581,0.5176362001620053,0.10463722242264717,1.253359519181869,0.5519865317161822,0.5746635204669107,0.022676988750728544,1.0410825037346898,1961593387,1
0.42509413196209617,0.4761292164113382,0.05103508444924204,1.1200559608143277,0.5533693113946326,0.5431879627392956,-0.010181348655337041,0.9816011686125539,1347064473,1
0.4294742895458199,0.5175498995175049,0.08807560997168495,1.2050777243611652,0.5588456974513467,0.5880077226373276,0.029162025185980878,1.0521826066103332,1894710745,1
0.4120558423482687,0.49254149462120683,0.08048565227293814,1.195327050368362,0.5652574171444066,0.569115587265304,0.0038581701208973973,1.0068255099426882,2141316486,1
0.4174499452386862,0.5161834008243403,0.0987334555856541,1.236515675021112,0.5514887533699684,0.6104175289028237,0.05892877553285536,1.106853993255095,1206556680,1
0.43930943536234307,0.4916388859498808,0.05232945058753774,1.1191175203063333,0.5701702753406314,0.559846658328745,-0.010323617011886332,0.981893800048207,1058308106,1
0.41893157456633745,0.5290068667748864,0.11007529220854895,1.2627524371312782,0.541568868510328,0.5874984995341124,0.045929631023784334,1.0848084771750657,1138370446,1
0.42529672429398535,0.5279849927704304,0.10268826847644508,1.2414508803163555,0.5786739513704265,0.5845380536809666,0.00586410231054002,1.0101336897861957,548589930,1
0.4487411780667778,0.5137667647309475,0.06502558666416969,1.144906662999608,0.5642800955275926,0.577974770089758,0.013694674562165332,1.0242692851842683,1224728909,1
0.4027122165361676,0.4893199538229784,0.08660773728681076,1.2150611124533206,0.5184434435107818,0.5748967607307156,0.05645331721993385,1.1088900205539196,1341458452,1
0.4102466771743473,0.4731301744381982,0.0628834972638509,1.1532821611060278,0.5614523516461352,0.5622353349443725,0.0007829832982373386,1.001394567670688,117874589,1
0.45013621895366285,0.5187914419198894,0.0686552229662265,1.152520992702642,0.5718839990165461,0.5764108312711036,0.004526832254557522,1.0079156476878917,2100378754,1
0.4364842133434892,0.48001784872294917,0.04353363537945998,1.0997370215201836,0.5617720011091504,0.5577423233503754,-0.004029677758774941,0.9928268447861075,1257444086,1
0.4211493733866819,0.4918084890615078,0.07065911567482591,1.167776851017536,0.560615947339469,0.568172544959224,0.007556597619755023,1.0134790985800826,107764023,1
0.41933671143222134,0.5271411737376559,0.10780446230543456,1.2570832921764334,0.5528716111609902,0.582685491283673,0.029813880122682823,1.0539255037169948,438002857,1
0.42270385283524003,0.4881739824910076,0.06547012965576754,1.1548841564055634,0.5454137541873217,0.5690649041007865,0.02365114991346473,1.0433636844173566,2021857271,1
0.4373349781971523,0.5025138797896854,0.06517890159253314,1.1490365619992788,0.5563992912172219,0.5547578369317646,-0.0016414542854572556,0.9970498627310141,1057241604,1
0.44800781005045937,0.48100814721113705,0.033000337160677684,1.0736601827476195,0.57861548788799,0.5465776617067147,-0.032037826181275264,0.9446301959558379,233167355,1
0.40231435847873187,0.5018181997852269,0.09950384130649503,1.2473285857426222,0.5426075437814102,0.5876126250438134,0.04500508126240321,1.0829422328867095,977584501,1
0.43602163768998614,0.47845276675019155,0.04243112906020541,1.0973142738626522,0.5414371127395918,0.5817866429624173,0.0403495302228255,1.0745230226621572,1921759412,1
0.43344085201315463,0.5157828734834408,0.08234202147028613,1.189972913461759,0.5509059846409976,0.5588609433563951,0.007954958715397531,1.014439775455664,469036226,1
0.41892797963427947,0.4860182340123555,0.06709025437807603,1.160147466007511,0.5578270432296405,0.5703090691906695,0.012482025961028986,1.0223761578297854,591054876,1
0.4283657550667586,0.5306767239710158,0.10231096890425723,1.2388402146859583,0.5593862234140582,0.5927987187151986,0.03341249530114043,1.0597306367275485,1074425599,1
0.4062718890993782,0.48066252865947345,0.07439063956009523,1.1831055545708664,0.5518044695037179,0.587818140847169,0.036013671343451126,1.0652652766220634,362177733,1
0.41884530619958577,0.5039310122701779,0.08508570607059213,1.20314351100797,0.5542488550048591,0.5810955269495989,0.026846671944739775,1.0484379384861415,1324414219,1
0.4258659114397168,0.523823266603759,0.09795735516404219,1.2300192443975608,0.5617418383734301,0.5940662748739944,0.03232443650056438,1.0575432241154805,759326906,1
0.4121140839477105,0.5138912092563028,0.10177712530859234,1.2469634726715768,0.5389340152932619,0.5788554306587133,0.03992141536545135,1.0740747739660264,1428683528,1
0.4287496163992993,0.492176644925643,0.06342702852634369,1.1479348927679818,0.5546853325248137,0.5890374857604863,0.034352153235672644,1.061930884451746,1834068287,1
0.4457962422049977,0.48092135341684744,0.03512511121184975,1.0787918512684491,0.5869911065538083,0.5598696043205388,-0.02712150223326948,0.9537957186566279,1485886164,1
0.4192433026047634,0.5045761894916162,0.08533288688685281,1.2035402506293569,0.5618310919390574,0.5736110515621368,0.011779959623079317,1.0209670838657627,1529406916,1
0.4453990607589668,0.51767532770649,0.07227626694752326,1.1622730564908768,0.5763965538580113,0.5853857815099881,0.00898922765197685,1.0155955610626208,1019814206,1
0.41170575978660273,0.5115893427004709,0.09988358291386812,1.242609146312746,0.5373913783645748,0.587479037924078,0.05008765955950312,1.0932051788994703,1712386244,1
0.4279715909386107,0.4872376270244686,0.0592660360858579,1.13848123880344,0.5579414591688427,0.5664315969426631,0.00849013777382035,1.0152168971032696,1350332488,1
0.41835895000474554,0.539988659869842,0.12162970986509647,1.2907305075311926,0.568151029152637,0.615817505964378,0.047666476811740965,1.0838975454868622,764215634,1
0.4377625330896103,0.5144880466420493,0.076725513552439,1.1752674286922888,0.5688031328006837,0.6106676484811279,0.041864515680444137,1.0736010638238063,650782900,1
0.4429885887663983,0.5032454686359268,0.06025687986952849,1.1360235486817558,0.5569161043808472,0.5717494711828836,0.014833366802036396,1.0266348318630998,815557440,1
0.457007369014066,0.5011655236590477,0.04415815464498163,1.0966246009123377,0.5674392879724501,0.5625299884287448,-0.004909299543705337,0.9913483263359381,1290655208,1
0.44761445847320847,0.5394895130934423,0.09187505462023382,1.2052548859427268,0.5805201076342518,0.5850284735569186,0.0045083659226667905,1.0077660805601367,519547078,1
0.4415257156578484,0.5197856412873744,0.07825992562952594,1.1772488506426473,0.5619435055835812,0.5961792800124215,0.03423577442884029,1.0609238723976109,1178245653,1
0.4408090159230652,0.503927227437473,0.06311821151440777,1.1431872063284292,0.5878551041252423,0.6016213086193021,0.013766204494059742,1.023417683026746,244717506,1
0.44300716321366707,0.5342856752598651,0.09127851204619808,1.2060429709173202,0.566671798885139,0.5971731456743873,0.030501346789248318,1.0538254186096012,2142750749,1
0.4239370046207573,0.4953661679755302,0.0714291633547729,1.1684900411528631,0.5618364959688189,0.5820863646011263,0.020249868632307377,1.0360422805880365,868279129,1
0.44173686258706935,0.4868280793355947,0.04509121674852534,1.1020770974023875,0.568922948070533,0.5512729766721586,-0.01764997139837443,0.9689765170165253,1559254816,1
0.4438013655284154,0.4761854725241566,0.03238410699574118,1.072969822788136,0.5639704638416977,0.5446885024229634,-0.019281961418734284,0.9658103346629398,68787900,1
0.4498704908295216,0.48365144199917587,0.033780951169654294,1.075090391253192,0.5772888546087093,0.5569280720063584,-0.020360782602350858,0.9647303383049868,1536721329,1
